scheme,vehicles,seed,access,compute,count,share,condition_id,condition,condition_index
Independent Agents,25,2035,uav,uav,1,0.00022222222222222223,radio_degraded,Radio degraded,1
Independent Agents,25,2035,uav,uav,1,0.00022222222222222223,radio_degraded,Radio degraded,1
One-Shot LLM,25,2035,ground,ground,40,0.008888888888888889,radio_degraded,Radio degraded,1
One-Shot LLM,25,2035,ground,ground,57,0.012666666666666666,radio_degraded,Radio degraded,1
One-Shot LLM,25,2035,ground,sat,51,0.011333333333333334,radio_degraded,Radio degraded,1
One-Shot LLM,25,2035,leo,sat,1677,0.37266666666666665,radio_degraded,Radio degraded,1
One-Shot LLM,25,2035,uav,ground,811,0.18022222222222223,radio_degraded,Radio degraded,1
One-Shot LLM,25,2035,uav,ground,792,0.176,radio_degraded,Radio degraded,1
One-Shot LLM,25,2035,uav,sat,1020,0.22666666666666666,radio_degraded,Radio degraded,1
One-Shot LLM,25,2035,uav,uav,12,0.0026666666666666666,radio_degraded,Radio degraded,1
One-Shot LLM,25,2035,uav,uav,7,0.0015555555555555555,radio_degraded,Radio degraded,1
One-Shot LLM,25,2035,uav,uav,10,0.0022222222222222222,radio_degraded,Radio degraded,1
One-Shot LLM,25,2035,uav,uav,12,0.0026666666666666666,radio_degraded,Radio degraded,1
One-Shot LLM,25,2035,uav,uav,11,0.0024444444444444444,radio_degraded,Radio degraded,1
AAI-CDOS,25,2036,ground,ground,10,0.0022222222222222222,radio_degraded,Radio degraded,1
AAI-CDOS,25,2036,ground,ground,11,0.0024444444444444444,radio_degraded,Radio degraded,1
AAI-CDOS,25,2036,ground,sat,2,0.00044444444444444447,radio_degraded,Radio degraded,1
AAI-CDOS,25,2036,leo,ground,477,0.106,radio_degraded,Radio degraded,1
AAI-CDOS,25,2036,leo,ground,465,0.10333333333333333,radio_degraded,Radio degraded,1
AAI-CDOS,25,2036,leo,sat,1201,0.2668888888888889,radio_degraded,Radio degraded,1
AAI-CDOS,25,2036,leo,uav,4,0.0008888888888888889,radio_degraded,Radio degraded,1
AAI-CDOS,25,2036,leo,uav,6,0.0013333333333333333,radio_degraded,Radio degraded,1
AAI-CDOS,25,2036,leo,uav,5,0.0011111111111111111,radio_degraded,Radio degraded,1
AAI-CDOS,25,2036,leo,uav,4,0.0008888888888888889,radio_degraded,Radio degraded,1
AAI-CDOS,25,2036,leo,uav,1,0.00022222222222222223,radio_degraded,Radio degraded,1
AAI-CDOS,25,2036,uav,ground,822,0.18266666666666667,radio_degraded,Radio degraded,1
AAI-CDOS,25,2036,uav,ground,805,0.17888888888888888,radio_degraded,Radio degraded,1
AAI-CDOS,25,2036,uav,sat,662,0.1471111111111111,radio_degraded,Radio degraded,1
AAI-CDOS,25,2036,uav,uav,9,0.002,radio_degraded,Radio degraded,1
AAI-CDOS,25,2036,uav,uav,4,0.0008888888888888889,radio_degraded,Radio degraded,1
AAI-CDOS,25,2036,uav,uav,3,0.0006666666666666666,radio_degraded,Radio degraded,1
AAI-CDOS,25,2036,uav,uav,3,0.0006666666666666666,radio_degraded,Radio degraded,1
AAI-CDOS,25,2036,uav,uav,6,0.0013333333333333333,radio_degraded,Radio degraded,1
Single Domain,25,2036,ground,ground,1,0.00022222222222222223,radio_degraded,Radio degraded,1
Single Domain,25,2036,ground,ground,18,0.004,radio_degraded,Radio degraded,1
Single Domain,25,2036,leo,sat,2346,0.5213333333333333,radio_degraded,Radio degraded,1
Single Domain,25,2036,uav,uav,418,0.09288888888888888,radio_degraded,Radio degraded,1
Single Domain,25,2036,uav,uav,390,0.08666666666666667,radio_degraded,Radio degraded,1
Single Domain,25,2036,uav,uav,453,0.10066666666666667,radio_degraded,Radio degraded,1
Single Domain,25,2036,uav,uav,421,0.09355555555555556,radio_degraded,Radio degraded,1
Single Domain,25,2036,uav,uav,453,0.10066666666666667,radio_degraded,Radio degraded,1
Independent Agents,25,2036,ground,ground,5,0.0011111111111111111,radio_degraded,Radio degraded,1
Independent Agents,25,2036,ground,ground,5,0.0011111111111111111,radio_degraded,Radio degraded,1
Independent Agents,25,2036,ground,sat,9,0.002,radio_degraded,Radio degraded,1
Independent Agents,25,2036,leo,ground,595,0.1322222222222222,radio_degraded,Radio degraded,1
Independent Agents,25,2036,leo,ground,600,0.13333333333333333,radio_degraded,Radio degraded,1
Independent Agents,25,2036,leo,sat,1125,0.25,radio_degraded,Radio degraded,1
Independent Agents,25,2036,leo,uav,7,0.0015555555555555555,radio_degraded,Radio degraded,1
Independent Agents,25,2036,leo,uav,6,0.0013333333333333333,radio_degraded,Radio degraded,1
Independent Agents,25,2036,leo,uav,5,0.0011111111111111111,radio_degraded,Radio degraded,1
Independent Agents,25,2036,leo,uav,6,0.0013333333333333333,radio_degraded,Radio degraded,1
Independent Agents,25,2036,leo,uav,2,0.00044444444444444447,radio_degraded,Radio degraded,1
Independent Agents,25,2036,uav,ground,505,0.11222222222222222,radio_degraded,Radio degraded,1
Independent Agents,25,2036,uav,ground,501,0.11133333333333334,radio_degraded,Radio degraded,1
Independent Agents,25,2036,uav,sat,1110,0.24666666666666667,radio_degraded,Radio degraded,1
Independent Agents,25,2036,uav,uav,8,0.0017777777777777779,radio_degraded,Radio degraded,1
Independent Agents,25,2036,uav,uav,3,0.0006666666666666666,radio_degraded,Radio degraded,1
Independent Agents,25,2036,uav,uav,3,0.0006666666666666666,radio_degraded,Radio degraded,1
Independent Agents,25,2036,uav,uav,1,0.00022222222222222223,radio_degraded,Radio degraded,1
Independent Agents,25,2036,uav,uav,4,0.0008888888888888889,radio_degraded,Radio degraded,1
One-Shot LLM,25,2036,ground,ground,44,0.009777777777777778,radio_degraded,Radio degraded,1
One-Shot LLM,25,2036,ground,ground,52,0.011555555555555555,radio_degraded,Radio degraded,1
One-Shot LLM,25,2036,ground,sat,52,0.011555555555555555,radio_degraded,Radio degraded,1
One-Shot LLM,25,2036,leo,sat,1968,0.43733333333333335,radio_degraded,Radio degraded,1
One-Shot LLM,25,2036,uav,ground,696,0.15466666666666667,radio_degraded,Radio degraded,1
One-Shot LLM,25,2036,uav,ground,682,0.15155555555555555,radio_degraded,Radio degraded,1
One-Shot LLM,25,2036,uav,sat,951,0.21133333333333335,radio_degraded,Radio degraded,1
One-Shot LLM,25,2036,uav,uav,14,0.003111111111111111,radio_degraded,Radio degraded,1
One-Shot LLM,25,2036,uav,uav,14,0.003111111111111111,radio_degraded,Radio degraded,1
One-Shot LLM,25,2036,uav,uav,8,0.0017777777777777779,radio_degraded,Radio degraded,1
One-Shot LLM,25,2036,uav,uav,7,0.0015555555555555555,radio_degraded,Radio degraded,1
One-Shot LLM,25,2036,uav,uav,12,0.0026666666666666666,radio_degraded,Radio degraded,1
AAI-CDOS,25,2037,ground,ground,14,0.003111111111111111,radio_degraded,Radio degraded,1
AAI-CDOS,25,2037,ground,ground,11,0.0024444444444444444,radio_degraded,Radio degraded,1
AAI-CDOS,25,2037,ground,sat,7,0.0015555555555555555,radio_degraded,Radio degraded,1
AAI-CDOS,25,2037,leo,ground,473,0.10511111111111111,radio_degraded,Radio degraded,1
AAI-CDOS,25,2037,leo,ground,422,0.09377777777777778,radio_degraded,Radio degraded,1
AAI-CDOS,25,2037,leo,sat,1121,0.24911111111111112,radio_degraded,Radio degraded,1
AAI-CDOS,25,2037,leo,uav,2,0.00044444444444444447,radio_degraded,Radio degraded,1
AAI-CDOS,25,2037,leo,uav,3,0.0006666666666666666,radio_degraded,Radio degraded,1
AAI-CDOS,25,2037,leo,uav,2,0.00044444444444444447,radio_degraded,Radio degraded,1
AAI-CDOS,25,2037,uav,ground,812,0.18044444444444444,radio_degraded,Radio degraded,1
AAI-CDOS,25,2037,uav,ground,802,0.17822222222222223,radio_degraded,Radio degraded,1
AAI-CDOS,25,2037,uav,sat,814,0.18088888888888888,radio_degraded,Radio degraded,1
AAI-CDOS,25,2037,uav,uav,5,0.0011111111111111111,radio_degraded,Radio degraded,1
AAI-CDOS,25,2037,uav,uav,2,0.00044444444444444447,radio_degraded,Radio degraded,1
AAI-CDOS,25,2037,uav,uav,4,0.0008888888888888889,radio_degraded,Radio degraded,1
AAI-CDOS,25,2037,uav,uav,4,0.0008888888888888889,radio_degraded,Radio degraded,1
AAI-CDOS,25,2037,uav,uav,2,0.00044444444444444447,radio_degraded,Radio degraded,1
Single Domain,25,2037,ground,ground,1,0.00022222222222222223,radio_degraded,Radio degraded,1
Single Domain,25,2037,ground,ground,30,0.006666666666666667,radio_degraded,Radio degraded,1
Single Domain,25,2037,leo,sat,2158,0.47955555555555557,radio_degraded,Radio degraded,1
Single Domain,25,2037,uav,uav,454,0.10088888888888889,radio_degraded,Radio degraded,1
Single Domain,25,2037,uav,uav,474,0.10533333333333333,radio_degraded,Radio degraded,1
Single Domain,25,2037,uav,uav,458,0.10177777777777777,radio_degraded,Radio degraded,1
Single Domain,25,2037,uav,uav,458,0.10177777777777777,radio_degraded,Radio degraded,1
Single Domain,25,2037,uav,uav,467,0.10377777777777777,radio_degraded,Radio degraded,1
Independent Agents,25,2037,ground,ground,5,0.0011111111111111111,radio_degraded,Radio degraded,1
Independent Agents,25,2037,ground,ground,8,0.0017777777777777779,radio_degraded,Radio degraded,1
Independent Agents,25,2037,ground,sat,18,0.004,radio_degraded,Radio degraded,1
Independent Agents,25,2037,leo,ground,572,0.12711111111111112,radio_degraded,Radio degraded,1
Independent Agents,25,2037,leo,ground,544,0.12088888888888889,radio_degraded,Radio degraded,1
Independent Agents,25,2037,leo,sat,1036,0.23022222222222222,radio_degraded,Radio degraded,1
Independent Agents,25,2037,leo,uav,1,0.00022222222222222223,radio_degraded,Radio degraded,1
Independent Agents,25,2037,leo,uav,2,0.00044444444444444447,radio_degraded,Radio degraded,1
Independent Agents,25,2037,leo,uav,1,0.00022222222222222223,radio_degraded,Radio degraded,1
Independent Agents,25,2037,leo,uav,1,0.00022222222222222223,radio_degraded,Radio degraded,1
Independent Agents,25,2037,leo,uav,1,0.00022222222222222223,radio_degraded,Radio degraded,1
