scheme,vehicles,seed,access,compute,count,share
AAI-CDOS,25,2032,uav,sat,1415,0.31444444444444447
Single Domain,25,2032,ground,ground,16,0.0035555555555555557
Single Domain,25,2032,ground,ground,16,0.0035555555555555557
Single Domain,25,2032,leo,sat,2075,0.46111111111111114
Single Domain,25,2032,uav,uav,495,0.11
Single Domain,25,2032,uav,uav,451,0.10022222222222223
Single Domain,25,2032,uav,uav,481,0.1068888888888889
Single Domain,25,2032,uav,uav,479,0.10644444444444444
Single Domain,25,2032,uav,uav,487,0.10822222222222222
Independent Agents,25,2032,ground,ground,7,0.0015555555555555555
Independent Agents,25,2032,ground,ground,4,0.0008888888888888889
Independent Agents,25,2032,ground,sat,21,0.004666666666666667
Independent Agents,25,2032,leo,ground,358,0.07955555555555556
Independent Agents,25,2032,leo,ground,349,0.07755555555555556
Independent Agents,25,2032,leo,sat,1368,0.304
Independent Agents,25,2032,uav,ground,363,0.08066666666666666
Independent Agents,25,2032,uav,ground,361,0.08022222222222222
Independent Agents,25,2032,uav,sat,1669,0.3708888888888889
One-Shot LLM,25,2032,ground,ground,61,0.013555555555555555
One-Shot LLM,25,2032,ground,ground,48,0.010666666666666666
One-Shot LLM,25,2032,ground,sat,56,0.012444444444444444
One-Shot LLM,25,2032,leo,sat,1718,0.38177777777777777
One-Shot LLM,25,2032,uav,ground,730,0.1622222222222222
One-Shot LLM,25,2032,uav,ground,705,0.15666666666666668
One-Shot LLM,25,2032,uav,sat,1137,0.25266666666666665
One-Shot LLM,25,2032,uav,uav,8,0.0017777777777777779
One-Shot LLM,25,2032,uav,uav,13,0.0028888888888888888
One-Shot LLM,25,2032,uav,uav,7,0.0015555555555555555
One-Shot LLM,25,2032,uav,uav,10,0.0022222222222222222
One-Shot LLM,25,2032,uav,uav,7,0.0015555555555555555
AAI-CDOS,25,2033,ground,ground,17,0.003777777777777778
AAI-CDOS,25,2033,ground,ground,10,0.0022222222222222222
AAI-CDOS,25,2033,ground,sat,46,0.010222222222222223
AAI-CDOS,25,2033,leo,ground,367,0.08155555555555556
AAI-CDOS,25,2033,leo,ground,380,0.08444444444444445
AAI-CDOS,25,2033,leo,sat,996,0.22133333333333333
AAI-CDOS,25,2033,uav,ground,562,0.12488888888888888
AAI-CDOS,25,2033,uav,ground,565,0.12555555555555556
AAI-CDOS,25,2033,uav,sat,1557,0.346
Single Domain,25,2033,ground,ground,64,0.014222222222222223
Single Domain,25,2033,ground,ground,9,0.002
Single Domain,25,2033,leo,sat,1763,0.3917777777777778
Single Domain,25,2033,uav,uav,523,0.11622222222222223
Single Domain,25,2033,uav,uav,528,0.11733333333333333
Single Domain,25,2033,uav,uav,538,0.11955555555555555
Single Domain,25,2033,uav,uav,525,0.11666666666666667
Single Domain,25,2033,uav,uav,550,0.12222222222222222
Independent Agents,25,2033,ground,ground,10,0.0022222222222222222
Independent Agents,25,2033,ground,ground,27,0.006
Independent Agents,25,2033,ground,sat,36,0.008
Independent Agents,25,2033,leo,ground,267,0.059333333333333335
Independent Agents,25,2033,leo,ground,295,0.06555555555555556
Independent Agents,25,2033,leo,sat,1201,0.2668888888888889
Independent Agents,25,2033,uav,ground,404,0.08977777777777778
Independent Agents,25,2033,uav,ground,475,0.10555555555555556
Independent Agents,25,2033,uav,sat,1785,0.39666666666666667
One-Shot LLM,25,2033,ground,ground,73,0.01622222222222222
One-Shot LLM,25,2033,ground,ground,89,0.019777777777777776
One-Shot LLM,25,2033,ground,sat,83,0.018444444444444444
One-Shot LLM,25,2033,leo,sat,1424,0.3164444444444444
One-Shot LLM,25,2033,uav,ground,782,0.17377777777777778
One-Shot LLM,25,2033,uav,ground,772,0.17155555555555554
One-Shot LLM,25,2033,uav,sat,1222,0.27155555555555555
One-Shot LLM,25,2033,uav,uav,13,0.0028888888888888888
One-Shot LLM,25,2033,uav,uav,12,0.0026666666666666666
One-Shot LLM,25,2033,uav,uav,12,0.0026666666666666666
One-Shot LLM,25,2033,uav,uav,6,0.0013333333333333333
One-Shot LLM,25,2033,uav,uav,12,0.0026666666666666666
AAI-CDOS,25,2034,ground,ground,5,0.0011111111111111111
AAI-CDOS,25,2034,ground,ground,13,0.0028888888888888888
AAI-CDOS,25,2034,ground,sat,19,0.004222222222222222
AAI-CDOS,25,2034,leo,ground,347,0.07711111111111112
AAI-CDOS,25,2034,leo,ground,328,0.07288888888888889
AAI-CDOS,25,2034,leo,sat,1092,0.24266666666666667
AAI-CDOS,25,2034,uav,ground,529,0.11755555555555555
AAI-CDOS,25,2034,uav,ground,535,0.11888888888888889
AAI-CDOS,25,2034,uav,sat,1632,0.3626666666666667
Single Domain,25,2034,ground,ground,12,0.0026666666666666666
Single Domain,25,2034,ground,ground,21,0.004666666666666667
Single Domain,25,2034,leo,sat,1770,0.3933333333333333
Single Domain,25,2034,uav,uav,519,0.11533333333333333
Single Domain,25,2034,uav,uav,553,0.1228888888888889
Single Domain,25,2034,uav,uav,543,0.12066666666666667
Single Domain,25,2034,uav,uav,527,0.11711111111111111
Single Domain,25,2034,uav,uav,555,0.12333333333333334
Independent Agents,25,2034,ground,ground,2,0.00044444444444444447
Independent Agents,25,2034,ground,ground,6,0.0013333333333333333
Independent Agents,25,2034,ground,sat,25,0.005555555555555556
Independent Agents,25,2034,leo,ground,294,0.06533333333333333
Independent Agents,25,2034,leo,ground,261,0.058
Independent Agents,25,2034,leo,sat,1215,0.27
Independent Agents,25,2034,uav,ground,407,0.09044444444444444
Independent Agents,25,2034,uav,ground,444,0.09866666666666667
Independent Agents,25,2034,uav,sat,1846,0.4102222222222222
One-Shot LLM,25,2034,ground,ground,67,0.014888888888888889
One-Shot LLM,25,2034,ground,ground,58,0.012888888888888889
One-Shot LLM,25,2034,ground,sat,65,0.014444444444444444
One-Shot LLM,25,2034,leo,sat,1458,0.324
One-Shot LLM,25,2034,uav,ground,833,0.18511111111111112
One-Shot LLM,25,2034,uav,ground,781,0.17355555555555555
One-Shot LLM,25,2034,uav,sat,1184,0.26311111111111113
One-Shot LLM,25,2034,uav,uav,9,0.002
One-Shot LLM,25,2034,uav,uav,13,0.0028888888888888888
One-Shot LLM,25,2034,uav,uav,12,0.0026666666666666666
One-Shot LLM,25,2034,uav,uav,10,0.0022222222222222222
One-Shot LLM,25,2034,uav,uav,10,0.0022222222222222222
AAI-CDOS,25,2035,ground,ground,2,0.00044444444444444447
AAI-CDOS,25,2035,ground,ground,4,0.0008888888888888889
AAI-CDOS,25,2035,ground,sat,8,0.0017777777777777779
AAI-CDOS,25,2035,leo,ground,296,0.06577777777777778
AAI-CDOS,25,2035,leo,ground,304,0.06755555555555555
AAI-CDOS,25,2035,leo,sat,915,0.20333333333333334
AAI-CDOS,25,2035,uav,ground,609,0.13533333333333333
AAI-CDOS,25,2035,uav,ground,576,0.128
AAI-CDOS,25,2035,uav,sat,1786,0.3968888888888889
Single Domain,25,2035,ground,ground,6,0.0013333333333333333
Single Domain,25,2035,ground,ground,8,0.0017777777777777779
Single Domain,25,2035,leo,sat,1520,0.3377777777777778
Single Domain,25,2035,uav,uav,596,0.13244444444444445
Single Domain,25,2035,uav,uav,603,0.134
Single Domain,25,2035,uav,uav,561,0.12466666666666666
Single Domain,25,2035,uav,uav,594,0.132
Single Domain,25,2035,uav,uav,612,0.136
Independent Agents,25,2035,ground,ground,2,0.00044444444444444447
Independent Agents,25,2035,ground,ground,1,0.00022222222222222223
Independent Agents,25,2035,ground,sat,11,0.0024444444444444444
Independent Agents,25,2035,leo,ground,262,0.058222222222222224
Independent Agents,25,2035,leo,ground,211,0.04688888888888889
Independent Agents,25,2035,leo,sat,1047,0.23266666666666666
Independent Agents,25,2035,uav,ground,440,0.09777777777777778
Independent Agents,25,2035,uav,ground,556,0.12355555555555556
Independent Agents,25,2035,uav,sat,1970,0.43777777777777777
One-Shot LLM,25,2035,ground,ground,40,0.008888888888888889
One-Shot LLM,25,2035,ground,ground,59,0.013111111111111112
One-Shot LLM,25,2035,ground,sat,54,0.012
One-Shot LLM,25,2035,leo,sat,1267,0.28155555555555556
One-Shot LLM,25,2035,uav,ground,870,0.19333333333333333
One-Shot LLM,25,2035,uav,ground,868,0.1928888888888889
One-Shot LLM,25,2035,uav,sat,1294,0.28755555555555556
One-Shot LLM,25,2035,uav,uav,12,0.0026666666666666666
One-Shot LLM,25,2035,uav,uav,6,0.0013333333333333333
One-Shot LLM,25,2035,uav,uav,8,0.0017777777777777779
One-Shot LLM,25,2035,uav,uav,12,0.0026666666666666666
One-Shot LLM,25,2035,uav,uav,10,0.0022222222222222222
AAI-CDOS,25,2036,ground,ground,1,0.00022222222222222223
AAI-CDOS,25,2036,ground,ground,3,0.0006666666666666666
AAI-CDOS,25,2036,ground,sat,8,0.0017777777777777779
AAI-CDOS,25,2036,leo,ground,395,0.08777777777777777
AAI-CDOS,25,2036,leo,ground,368,0.08177777777777778
AAI-CDOS,25,2036,leo,sat,1079,0.23977777777777778
AAI-CDOS,25,2036,uav,ground,537,0.11933333333333333
AAI-CDOS,25,2036,uav,ground,481,0.1068888888888889
AAI-CDOS,25,2036,uav,sat,1628,0.36177777777777775
Single Domain,25,2036,ground,ground,1,0.00022222222222222223
Single Domain,25,2036,ground,ground,9,0.002
Single Domain,25,2036,leo,sat,1852,0.41155555555555556
Single Domain,25,2036,uav,uav,515,0.11444444444444445
Single Domain,25,2036,uav,uav,499,0.11088888888888888
Single Domain,25,2036,uav,uav,556,0.12355555555555556
Single Domain,25,2036,uav,uav,514,0.11422222222222222
Single Domain,25,2036,uav,uav,554,0.12311111111111112
Independent Agents,25,2036,ground,ground,1,0.00022222222222222223
Independent Agents,25,2036,ground,ground,2,0.00044444444444444447
Independent Agents,25,2036,ground,sat,7,0.0015555555555555555
Independent Agents,25,2036,leo,ground,313,0.06955555555555555
Independent Agents,25,2036,leo,ground,287,0.06377777777777778
Independent Agents,25,2036,leo,sat,1252,0.2782222222222222
Independent Agents,25,2036,uav,ground,369,0.082
Independent Agents,25,2036,uav,ground,404,0.08977777777777778
Independent Agents,25,2036,uav,sat,1865,0.41444444444444445
One-Shot LLM,25,2036,ground,ground,45,0.01
One-Shot LLM,25,2036,ground,ground,50,0.011111111111111112
One-Shot LLM,25,2036,ground,sat,50,0.011111111111111112
One-Shot LLM,25,2036,leo,sat,1542,0.3426666666666667
One-Shot LLM,25,2036,uav,ground,780,0.17333333333333334
One-Shot LLM,25,2036,uav,ground,763,0.16955555555555554
One-Shot LLM,25,2036,uav,sat,1218,0.27066666666666667
One-Shot LLM,25,2036,uav,uav,12,0.0026666666666666666
One-Shot LLM,25,2036,uav,uav,13,0.0028888888888888888
One-Shot LLM,25,2036,uav,uav,8,0.0017777777777777779
One-Shot LLM,25,2036,uav,uav,7,0.0015555555555555555
One-Shot LLM,25,2036,uav,uav,12,0.0026666666666666666
AAI-CDOS,25,2037,ground,ground,6,0.0013333333333333333
AAI-CDOS,25,2037,ground,ground,4,0.0008888888888888889
AAI-CDOS,25,2037,ground,sat,14,0.003111111111111111
AAI-CDOS,25,2037,leo,ground,334,0.07422222222222222
AAI-CDOS,25,2037,leo,ground,304,0.06755555555555555
AAI-CDOS,25,2037,leo,sat,986,0.21911111111111112
AAI-CDOS,25,2037,uav,ground,530,0.11777777777777777
AAI-CDOS,25,2037,uav,ground,552,0.12266666666666666
AAI-CDOS,25,2037,uav,sat,1770,0.3933333333333333
Single Domain,25,2037,ground,ground,22,0.004888888888888889
Single Domain,25,2037,leo,sat,1648,0.3662222222222222
Single Domain,25,2037,uav,uav,576,0.128
Single Domain,25,2037,uav,uav,575,0.12777777777777777
Single Domain,25,2037,uav,uav,570,0.12666666666666668
Single Domain,25,2037,uav,uav,553,0.1228888888888889
Single Domain,25,2037,uav,uav,556,0.12355555555555556
Independent Agents,25,2037,ground,ground,4,0.0008888888888888889
Independent Agents,25,2037,ground,ground,3,0.0006666666666666666
Independent Agents,25,2037,ground,sat,15,0.0033333333333333335
Independent Agents,25,2037,leo,ground,247,0.05488888888888889
Independent Agents,25,2037,leo,ground,212,0.04711111111111111
Independent Agents,25,2037,leo,sat,1189,0.26422222222222225
Independent Agents,25,2037,uav,ground,464,0.10311111111111111
Independent Agents,25,2037,uav,ground,468,0.104
Independent Agents,25,2037,uav,sat,1898,0.42177777777777775
One-Shot LLM,25,2037,ground,ground,42,0.009333333333333334
One-Shot LLM,25,2037,ground,ground,55,0.012222222222222223
One-Shot LLM,25,2037,ground,sat,49,0.010888888888888889
One-Shot LLM,25,2037,leo,sat,1391,0.3091111111111111
One-Shot LLM,25,2037,uav,ground,833,0.18511111111111112
One-Shot LLM,25,2037,uav,ground,836,0.18577777777777776
One-Shot LLM,25,2037,uav,sat,1254,0.2786666666666667
One-Shot LLM,25,2037,uav,uav,5,0.0011111111111111111
One-Shot LLM,25,2037,uav,uav,10,0.0022222222222222222
One-Shot LLM,25,2037,uav,uav,11,0.0024444444444444444
One-Shot LLM,25,2037,uav,uav,9,0.002
One-Shot LLM,25,2037,uav,uav,5,0.0011111111111111111
AAI-CDOS,25,2038,ground,ground,3,0.0006666666666666666
AAI-CDOS,25,2038,ground,ground,2,0.00044444444444444447
AAI-CDOS,25,2038,ground,sat,6,0.0013333333333333333
AAI-CDOS,25,2038,leo,ground,224,0.049777777777777775
AAI-CDOS,25,2038,leo,ground,255,0.056666666666666664
AAI-CDOS,25,2038,leo,sat,893,0.19844444444444445
AAI-CDOS,25,2038,uav,ground,583,0.12955555555555556
AAI-CDOS,25,2038,uav,ground,613,0.13622222222222222
AAI-CDOS,25,2038,uav,sat,1921,0.4268888888888889
Single Domain,25,2038,ground,ground,3,0.0006666666666666666
Single Domain,25,2038,ground,ground,6,0.0013333333333333333
Single Domain,25,2038,leo,sat,1379,0.30644444444444446
Single Domain,25,2038,uav,uav,631,0.14022222222222222
Single Domain,25,2038,uav,uav,617,0.1371111111111111
Single Domain,25,2038,uav,uav,613,0.13622222222222222
Single Domain,25,2038,uav,uav,615,0.13666666666666666
Single Domain,25,2038,uav,uav,636,0.14133333333333334
Independent Agents,25,2038,ground,ground,1,0.00022222222222222223
Independent Agents,25,2038,ground,ground,1,0.00022222222222222223
Independent Agents,25,2038,ground,sat,7,0.0015555555555555555
Independent Agents,25,2038,leo,ground,195,0.043333333333333335
Independent Agents,25,2038,leo,ground,179,0.03977777777777778
Independent Agents,25,2038,leo,sat,1005,0.22333333333333333
Independent Agents,25,2038,uav,ground,507,0.11266666666666666
Independent Agents,25,2038,uav,ground,500,0.1111111111111111
Independent Agents,25,2038,uav,sat,2105,0.4677777777777778
One-Shot LLM,25,2038,ground,ground,48,0.010666666666666666
One-Shot LLM,25,2038,ground,ground,46,0.010222222222222223
One-Shot LLM,25,2038,ground,sat,52,0.011555555555555555
One-Shot LLM,25,2038,leo,sat,1165,0.2588888888888889
One-Shot LLM,25,2038,uav,ground,857,0.19044444444444444
One-Shot LLM,25,2038,uav,ground,898,0.19955555555555557
One-Shot LLM,25,2038,uav,sat,1395,0.31
One-Shot LLM,25,2038,uav,uav,10,0.0022222222222222222
One-Shot LLM,25,2038,uav,uav,6,0.0013333333333333333
One-Shot LLM,25,2038,uav,uav,11,0.0024444444444444444
One-Shot LLM,25,2038,uav,uav,6,0.0013333333333333333
One-Shot LLM,25,2038,uav,uav,6,0.0013333333333333333
AAI-CDOS,25,2039,ground,ground,4,0.0008888888888888889
AAI-CDOS,25,2039,ground,ground,7,0.0015555555555555555
AAI-CDOS,25,2039,ground,sat,9,0.002
AAI-CDOS,25,2039,leo,ground,390,0.08666666666666667
AAI-CDOS,25,2039,leo,ground,391,0.08688888888888889
AAI-CDOS,25,2039,leo,sat,1131,0.25133333333333335
AAI-CDOS,25,2039,uav,ground,556,0.12355555555555556
AAI-CDOS,25,2039,uav,ground,570,0.12666666666666668
AAI-CDOS,25,2039,uav,sat,1442,0.3204444444444444
Single Domain,25,2039,ground,ground,5,0.0011111111111111111
Single Domain,25,2039,ground,ground,16,0.0035555555555555557
Single Domain,25,2039,leo,sat,1929,0.42866666666666664
Single Domain,25,2039,uav,uav,491,0.10911111111111112
Single Domain,25,2039,uav,uav,493,0.10955555555555556
Single Domain,25,2039,uav,uav,519,0.11533333333333333
Single Domain,25,2039,uav,uav,525,0.11666666666666667
Single Domain,25,2039,uav,uav,522,0.116
Independent Agents,25,2039,ground,ground,2,0.00044444444444444447
Independent Agents,25,2039,ground,ground,1,0.00022222222222222223
Independent Agents,25,2039,ground,sat,18,0.004
Independent Agents,25,2039,leo,ground,321,0.07133333333333333
Independent Agents,25,2039,leo,ground,296,0.06577777777777778
Independent Agents,25,2039,leo,sat,1312,0.29155555555555557
Independent Agents,25,2039,uav,ground,403,0.08955555555555555
Independent Agents,25,2039,uav,ground,502,0.11155555555555556
Independent Agents,25,2039,uav,sat,1645,0.3655555555555556
One-Shot LLM,25,2039,ground,ground,49,0.010888888888888889
One-Shot LLM,25,2039,ground,ground,64,0.014222222222222223
One-Shot LLM,25,2039,ground,sat,55,0.012222222222222223
One-Shot LLM,25,2039,leo,sat,1599,0.35533333333333333
One-Shot LLM,25,2039,uav,ground,719,0.15977777777777777
One-Shot LLM,25,2039,uav,ground,805,0.17888888888888888
One-Shot LLM,25,2039,uav,sat,1162,0.25822222222222224
One-Shot LLM,25,2039,uav,uav,1,0.00022222222222222223
One-Shot LLM,25,2039,uav,uav,14,0.003111111111111111
One-Shot LLM,25,2039,uav,uav,12,0.0026666666666666666
One-Shot LLM,25,2039,uav,uav,7,0.0015555555555555555
One-Shot LLM,25,2039,uav,uav,13,0.0028888888888888888
AAI-CDOS,25,2040,ground,ground,4,0.0008888888888888889
AAI-CDOS,25,2040,ground,ground,4,0.0008888888888888889
AAI-CDOS,25,2040,ground,sat,11,0.0024444444444444444
AAI-CDOS,25,2040,leo,ground,246,0.05466666666666667
AAI-CDOS,25,2040,leo,ground,274,0.06088888888888889
AAI-CDOS,25,2040,leo,sat,903,0.20066666666666666
AAI-CDOS,25,2040,uav,ground,608,0.1351111111111111
AAI-CDOS,25,2040,uav,ground,577,0.1282222222222222
AAI-CDOS,25,2040,uav,sat,1873,0.4162222222222222
Single Domain,25,2040,ground,ground,4,0.0008888888888888889
Single Domain,25,2040,ground,ground,10,0.0022222222222222222
Single Domain,25,2040,leo,sat,1425,0.31666666666666665
Single Domain,25,2040,uav,uav,610,0.13555555555555557
Single Domain,25,2040,uav,uav,616,0.1368888888888889
Single Domain,25,2040,uav,uav,620,0.13777777777777778
Single Domain,25,2040,uav,uav,616,0.1368888888888889
Single Domain,25,2040,uav,uav,599,0.13311111111111112
Independent Agents,25,2040,ground,ground,2,0.00044444444444444447
Independent Agents,25,2040,ground,sat,12,0.0026666666666666666
Independent Agents,25,2040,leo,ground,244,0.05422222222222222
Independent Agents,25,2040,leo,ground,233,0.05177777777777778
Independent Agents,25,2040,leo,sat,948,0.21066666666666667
Independent Agents,25,2040,uav,ground,346,0.0768888888888889
Independent Agents,25,2040,uav,ground,357,0.07933333333333334
Independent Agents,25,2040,uav,sat,2358,0.524
One-Shot LLM,25,2040,ground,ground,65,0.014444444444444444
One-Shot LLM,25,2040,ground,ground,61,0.013555555555555555
One-Shot LLM,25,2040,ground,sat,51,0.011333333333333334
One-Shot LLM,25,2040,leo,sat,1211,0.26911111111111113
One-Shot LLM,25,2040,uav,ground,834,0.18533333333333332
One-Shot LLM,25,2040,uav,ground,886,0.1968888888888889
One-Shot LLM,25,2040,uav,sat,1341,0.298
One-Shot LLM,25,2040,uav,uav,11,0.0024444444444444444
One-Shot LLM,25,2040,uav,uav,9,0.002
One-Shot LLM,25,2040,uav,uav,11,0.0024444444444444444
One-Shot LLM,25,2040,uav,uav,14,0.003111111111111111
One-Shot LLM,25,2040,uav,uav,6,0.0013333333333333333
AAI-CDOS,25,2041,ground,ground,4,0.0008888888888888889
AAI-CDOS,25,2041,ground,ground,9,0.002
AAI-CDOS,25,2041,ground,sat,24,0.005333333333333333
AAI-CDOS,25,2041,leo,ground,332,0.07377777777777778
AAI-CDOS,25,2041,leo,ground,307,0.06822222222222223
AAI-CDOS,25,2041,leo,sat,1088,0.24177777777777779
AAI-CDOS,25,2041,uav,ground,491,0.10911111111111112
AAI-CDOS,25,2041,uav,ground,526,0.11688888888888889
AAI-CDOS,25,2041,uav,sat,1719,0.382
Single Domain,25,2041,ground,ground,6,0.0013333333333333333
Single Domain,25,2041,ground,ground,32,0.0071111111111111115
Single Domain,25,2041,leo,sat,1734,0.38533333333333336
Single Domain,25,2041,uav,uav,573,0.12733333333333333
Single Domain,25,2041,uav,uav,534,0.11866666666666667
Single Domain,25,2041,uav,uav,524,0.11644444444444445
Single Domain,25,2041,uav,uav,537,0.11933333333333333
Single Domain,25,2041,uav,uav,560,0.12444444444444444
Independent Agents,25,2041,ground,ground,3,0.0006666666666666666
Independent Agents,25,2041,ground,ground,12,0.0026666666666666666
Independent Agents,25,2041,ground,sat,23,0.005111111111111111
Independent Agents,25,2041,leo,ground,265,0.058888888888888886
Independent Agents,25,2041,leo,ground,268,0.059555555555555556
